pre_int,pre_uv,pre_percomp,time_spent,course_ID,final_grade,subject,enrollment_reason,semester,enrollment_status,cogproc,social,posemo,negemo,n,section,post_int,post_uv,post_percomp,WC
4,3.6666666666666665,3,2999.75,AnPhA-S116-02,81.8309328,AnPhA,Scheduling Conflict,S116,Approved/Enrolled,14.652692307692307,7.573846153846153,6.521538461538461,0.12423076923076923,26,02,NA,NA,NA,48.80769230769231
4.4,4.333333333333333,4,608.0833,FrScA-S216-02,70.54176072,FrScA,Course Unavailable at Local School,S216,Approved/Enrolled,16.798125,4.39875,5.600625,0.579375,16,02,NA,NA,NA,57.875
4,3,3,616.3672,BioA-S116-01,92.90322581,BioA,Course Unavailable at Local School,S116,Approved/Enrolled,17.787142857142857,8.950476190476191,5.675714285714286,0.9985714285714286,21,01,NA,NA,NA,105
4,4,4,1272.2331,AnPhA-S116-02,35.832,AnPhA,Course Unavailable at Local School,S116,Approved/Enrolled,7.713333333333334,11.476666666666667,2.953333333333333,0,3,02,NA,NA,NA,35
5,3.6666666666666665,4,583.1167,BioA-S116-01,78.54946237,BioA,Course Unavailable at Local School,S116,Approved/Enrolled,18.38590909090909,8.56090909090909,5.537727272727273,1.8809090909090909,22,01,NA,NA,NA,67
4.8,4.333333333333333,4,1510.7002,PhysA-S116-01,81.52777778,PhysA,Learning Preference of the Student,S116,Approved/Enrolled,16.114166666666666,6.363333333333333,2.6991666666666667,0.6708333333333333,12,01,NA,NA,NA,60.583333333333336
4,3.6666666666666665,3.5,1857.8168,AnPhA-S116-02,84.9893328,AnPhA,Course Unavailable at Local School,S116,Approved/Enrolled,10.62695652173913,5.783478260869566,5.196521739130435,1.318695652173913,23,02,NA,NA,NA,56.17391304347826
3,3,3,3797.3334,OcnA-S116-01,73.48743719,OcnA,Course Unavailable at Local School,S116,Approved/Enrolled,18.621666666666666,8.926666666666666,4.778888888888889,0.8561111111111112,18,01,3,3,2.5,72.88888888888889
3.6,4,2,2763.0331,AnPhA-S116-02,92.8824,AnPhA,Course Unavailable at Local School,S116,Approved/Enrolled,11.051578947368421,10.486842105263158,5.33578947368421,0.7947368421052632,19,02,NA,NA,NA,80.47368421052632
4.2,3.6666666666666665,3.5,4315.8839,AnPhA-S116-02,87.2928,AnPhA,Course Unavailable at Local School,S116,Approved/Enrolled,11.518749999999999,6.526875,1.94125,0.891875,16,02,NA,NA,NA,104.9375
5,4,4.5,540.5001,AnPhA-S116-02,28.48,AnPhA,Course Unavailable at Local School,S116,Approved/Enrolled,13.303333333333335,10.09,9.986666666666666,1.0766666666666667,3,02,NA,NA,NA,65.66666666666667
4,3.6666666666666665,3.5,1651.5005,OcnA-S116-01,96.46231156,OcnA,Other,S116,Approved/Enrolled,10.860434782608696,5.4513043478260865,5.6347826086956525,0.44608695652173913,23,01,3.75,4,3.5,62.65217391304348
4,4,4,377.7002,PhysA-S116-01,93.95833333,PhysA,Other,S116,Approved/Enrolled,19.911666666666665,7.548333333333334,5.7716666666666665,0,6,01,NA,NA,NA,52.333333333333336
5,5,4.5,1182.9667,AnPhA-S116-02,82.6117328,AnPhA,Other,S116,Approved/Enrolled,10.5,9.625333333333334,5.213333333333333,0.31066666666666665,15,02,NA,NA,NA,47.13333333333333
5,4.666666666666667,4.5,3429.0336,FrScA-S216-02,91.64785553,FrScA,Course Unavailable at Local School,S216,Approved/Enrolled,13.923714285714286,4.436,4.846571428571428,1.1202857142857143,35,02,NA,NA,NA,52.628571428571426
5,4.666666666666667,4.5,758.3668,OcnA-S116-02,86.76716918,OcnA,Course Unavailable at Local School,S116,Approved/Enrolled,16.005238095238095,5.758095238095238,5.21,1.0114285714285713,21,02,NA,NA,NA,39.42857142857143
4.2,2.6666666666666665,3.5,918.1832,FrScA-S216-01,75.16930023,FrScA,Other,S216,Approved/Enrolled,15.266666666666667,6.026666666666666,6.973333333333334,0.49416666666666664,12,01,NA,NA,NA,79.58333333333333
3.8,3,3.5,1792.1003,FrScA-S116-01,93.37899543,FrScA,Other,S116,Approved/Enrolled,13.626285714285714,7.4479999999999995,5.246571428571428,0.76,35,01,NA,NA,NA,67.05714285714286
3.4,4,2.5,3214.3998,BioA-S116-01,93.48064516,BioA,Other,S116,Approved/Enrolled,16.127142857142857,10.542380952380952,7.537142857142857,0.5128571428571429,21,01,NA,NA,NA,59.42857142857143
4.8,4.666666666666667,4,6162.1998,AnPhA-S116-02,91.8528,AnPhA,Scheduling Conflict,S116,Approved/Enrolled,9.606,8.4132,4.3872,0.68,25,02,NA,NA,NA,52.96
3.4,4,4,1101.833,FrScA-S116-01,84.64611872,FrScA,Course Unavailable at Local School,S116,Approved/Enrolled,11.91925,9.09525,6.19975,1.7465,40,01,4,4.333333333333333,3,60.9
5,5,5,295.5494,BioA-S116-01,91.90860215,BioA,Other,S116,Approved/Enrolled,14.98925925925926,6.702222222222222,5.3129629629629624,1.2155555555555555,27,01,NA,NA,NA,73.18518518518519
2.6,3.6666666666666665,3,125.0666,PhysA-S116-01,67.49305556,PhysA,Learning Preference of the Student,S116,Approved/Enrolled,15.89,5.982857142857143,4.121428571428571,0.5385714285714286,7,01,NA,NA,NA,68
3.2,3,2.5,811.4334,FrScA-S116-03,7.2031963470000004,FrScA,Course Unavailable at Local School,S116,Approved/Enrolled,10.286,1.904,4.952,0,5,03,NA,NA,NA,7.8
3.2,3,2.5,10.1498,BioA-S116-01,5.698924731,BioA,Learning Preference of the Student,S116,Approved/Enrolled,34.29,0,2.86,2.86,1,01,NA,NA,NA,35
4,4,4,571.2834,BioA-S116-01,3.010752688,BioA,Learning Preference of the Student,S116,Approved/Enrolled,NA,NA,NA,NA,NA,01,NA,NA,NA,NA
4.2,4,4,2700.6668,PhysA-S116-01,93.88888889,PhysA,Other,S116,Approved/Enrolled,16.28611111111111,5.335555555555556,3.6366666666666667,0.3327777777777778,18,01,4,4,3.5,71
4,3.3333333333333335,3.5,2058.4167,PhysA-S116-01,96.59722222,PhysA,Other,S116,Approved/Enrolled,13.972,3.6310000000000002,3.515,0,10,01,4,2.6666666666666665,3,83.4
2.4,3.6666666666666665,2.5,1901.9166,PhysA-S116-01,98.19444444,PhysA,Other,S116,Approved/Enrolled,15.769473684210526,7.443684210526316,4.66421052631579,0.05526315789473685,19,01,3.75,3.3333333333333335,3.5,44.89473684210526
4,4,4.5,898,PhysA-S116-01,98.05555556,PhysA,Other,S116,Approved/Enrolled,17.10684210526316,7.183684210526316,5.425789473684211,0.6926315789473684,19,01,NA,NA,NA,95
3.8,4,2.5,1691.5998,PhysA-S116-01,94.23611111,PhysA,Other,S116,Approved/Enrolled,17.175555555555555,7.852222222222222,5.276111111111111,0.625,18,01,4.25,3.6666666666666665,3.5,63.833333333333336
3.6,3.3333333333333335,3,2199.3,PhysA-S116-01,92.91666667,PhysA,Other,S116,Approved/Enrolled,12.78,4.991111111111111,3.468888888888889,0.18333333333333332,9,01,2.75,3.3333333333333335,2.5,51.77777777777778
4.2,3.6666666666666665,3,1020.5828,PhysA-S116-01,94.16666667,PhysA,Other,S116,Approved/Enrolled,13.363157894736842,5.767894736842106,4.286842105263158,0.41210526315789475,19,01,NA,NA,NA,105.89473684210526
3.8,3.6666666666666665,3.5,1272.7001,PhysA-S116-01,98.61111111,PhysA,Other,S116,Approved/Enrolled,17.98611111111111,8.233333333333333,5.406111111111111,0.1411111111111111,18,01,3.75,3.6666666666666665,4,58.55555555555556
4,4,4.5,5373.3502,PhysA-S116-01,98.19444444,PhysA,Other,S116,Approved/Enrolled,15.997619047619049,9.765714285714285,4.632857142857143,0.2542857142857143,21,01,4,4,4,98.57142857142857
4.4,3.6666666666666665,3.5,1711.0164,PhysA-S116-01,92.84722222,PhysA,Other,S116,Approved/Enrolled,13.489,6.8575,4.539,0.3325,20,01,3.75,3,1.5,65.1
4.4,4,3.5,2469.4006,FrScA-S216-01,93.67945824,FrScA,Other,S216,Approved/Enrolled,14.827560975609757,6.599268292682927,4.948536585365853,0.563170731707317,41,01,NA,NA,NA,71.7560975609756
4.4,3.6666666666666665,3.5,706.2332,FrScA-S216-01,85.89164786,FrScA,Other,S216,Approved/Enrolled,14.33425,7.6035,6.032,0.666,40,01,NA,NA,NA,51.875
3.8,3,3,2598.5669,FrScA-S216-01,95.03386005,FrScA,Course Unavailable at Local School,S216,Approved/Enrolled,13.684722222222222,4.305555555555555,4.0377777777777775,0.7725,36,01,NA,NA,NA,78.63888888888889
4.2,4,4,1835.5833,FrScA-S216-01,90.97065463,FrScA,Course Unavailable at Local School,S216,Approved/Enrolled,17.124523809523808,6.985,8.617380952380952,0.9642857142857143,42,01,NA,NA,NA,59.54761904761905
3.2,3.3333333333333335,3,2321.7998,PhysA-S216-01,90.44444444,PhysA,Learning Preference of the Student,S216,Approved/Enrolled,13.41625,6.636875,4.015625,0.89625,16,01,NA,NA,NA,72.6875
4.6,4.333333333333333,3.5,151.75,AnPhA-S216-02,NA,AnPhA,Learning Preference of the Student,S216,Dropped,4.76,2.38,7.14,0,1,02,NA,NA,NA,42
5,4.333333333333333,4.5,2276.3169,OcnA-S216-02,87.09380235,OcnA,Course Unavailable at Local School,S216,Approved/Enrolled,15.987222222222222,6.503888888888889,4.358888888888889,1.0772222222222223,18,02,NA,NA,NA,58.77777777777778
4,4,4,1351.9003,AnPhA-S216-01,35.692,AnPhA,Course Unavailable at Local School,S216,Approved/Enrolled,9.17153846153846,5.143076923076923,3.1115384615384616,0.2561538461538462,13,01,NA,NA,NA,32.76923076923077
4,3,3,4552.0833,PhysA-S216-01,96.94444444,PhysA,Scheduling Conflict,S216,Approved/Enrolled,17.15529411764706,6.509411764705883,3.489411764705882,0.6976470588235294,17,01,NA,NA,NA,75.6470588235294
5,3.6666666666666665,4,1175.833,FrScA-S216-01,90.29345372,FrScA,Course Unavailable at Local School,S216,Approved/Enrolled,14.544864864864865,4.583243243243243,5.02,0.7924324324324324,37,01,NA,NA,NA,61.86486486486486
4.6,3.6666666666666665,4,3058.6498,FrScA-S216-01,91.87358916,FrScA,Course Unavailable at Local School,S216,Approved/Enrolled,14.532121212121211,3.275757575757576,5.253333333333333,1.0684848484848484,33,01,NA,NA,NA,49.90909090909091
5,5,5,3135.3167,FrScA-S216-01,89.05191874,FrScA,Other,S216,Approved/Enrolled,14.095,5.68525,5.8425,0.64325,40,01,NA,NA,NA,58.225
5,5,5,1588.55,OcnA-S216-01,56.99497487,OcnA,Course Unavailable at Local School,S216,Approved/Enrolled,16.425789473684212,9.16736842105263,5.401052631578947,0.9663157894736842,19,01,NA,NA,NA,47.21052631578947
4.4,3.6666666666666665,4,4214.7332,OcnA-S216-01,93.96984925,OcnA,Course Unavailable at Local School,S216,Approved/Enrolled,12.95875,6.434166666666667,6.023333333333333,0.6433333333333333,24,01,NA,NA,NA,111.91666666666667
3.2,2,3,580.3167,OcnA-S216-02,15.90954774,OcnA,Course Unavailable at Local School,S216,Approved/Enrolled,16.728571428571428,6.055714285714286,4.841428571428572,0,7,02,NA,NA,NA,51.714285714285715
4.8,3.6666666666666665,4,524.7165,FrScA-S216-01,21.89616253,FrScA,Learning Preference of the Student,S216,Approved/Enrolled,12.621666666666666,7.376666666666667,6.291666666666667,0.09666666666666666,6,01,NA,NA,NA,74.16666666666667
4,2,3,1272.7337,FrScA-S216-01,75.84650113,FrScA,Course Unavailable at Local School,S216,Approved/Enrolled,13.400789473684211,4.711578947368421,5.741842105263157,1.1963157894736842,38,01,NA,NA,NA,50.473684210526315
5,4.333333333333333,3,160.4166,FrScA-S216-01,NA,FrScA,Scheduling Conflict,S216,Dropped,0,8.7125,10.985,4.1675,4,01,NA,NA,NA,4.75
4,3.3333333333333335,3.5,1753.5833,FrScA-S216-03,66.03794643,FrScA,Course Unavailable at Local School,S216,Approved/Enrolled,16.6532,5.244,4.3816,0.8712,25,03,NA,NA,NA,69.28
4,4,4,940.3001,FrScA-S216-01,94.13092551,FrScA,Learning Preference of the Student,S216,Approved/Enrolled,12.681142857142857,3.850285714285714,8.636,0.3051428571428571,35,01,NA,NA,NA,53.885714285714286
4,2.6666666666666665,3.5,1434.3999,FrScA-S216-01,93.67945824,FrScA,Course Unavailable at Local School,S216,Approved/Enrolled,13.236153846153845,4.423846153846154,7.78,0.5720512820512821,39,01,NA,NA,NA,79.71794871794872
3.8,3,2.5,2111.7837,FrScA-S216-01,85.10158014,FrScA,Learning Preference of the Student,S216,Approved/Enrolled,11.977297297297298,6.088648648648649,7.003783783783784,1.4427027027027026,37,01,NA,NA,NA,37.432432432432435
4.4,3.6666666666666665,3.5,177.7168,FrScA-S216-01,92.0993228,FrScA,Course Unavailable at Local School,S216,Approved/Enrolled,11.759444444444444,4.795,4.68,1.4508333333333332,36,01,NA,NA,NA,55.333333333333336
4,2.3333333333333335,3.5,1665.1169,FrScA-S216-01,83.18284424,FrScA,Learning Preference of the Student,S216,Approved/Enrolled,14.521944444444445,7.183055555555556,6.556666666666667,1.3411111111111111,36,01,NA,NA,NA,51.888888888888886
3.8,3.3333333333333335,3,1095.1999,FrScA-S216-01,83.74717833,FrScA,Other,S216,Approved/Enrolled,12.260666666666667,4.675333333333334,6.889666666666667,1.7526666666666666,30,01,NA,NA,NA,32.53333333333333
4.8,4.333333333333333,3.5,1558.5331,AnPhA-S216-02,33.28,AnPhA,Other,S216,Approved/Enrolled,8.129,5.684,4.991,0.616,10,02,NA,NA,NA,49.9
5,5,4,2856.6166,AnPhA-S216-02,85.3408,AnPhA,Other,S216,Approved/Enrolled,10.802608695652173,7.8621739130434785,6.334347826086956,0.6760869565217391,23,02,NA,NA,NA,75.17391304347827
3,2.6666666666666665,3,2287.2334,OcnA-S216-02,83.24288107,OcnA,Course Unavailable at Local School,S216,Approved/Enrolled,15.581666666666667,9.676666666666668,5.2825,0.225,12,02,NA,NA,NA,46.083333333333336
4.2,3.6666666666666665,3.5,1697.5829,OcnA-S216-02,84.79564489,OcnA,Course Unavailable at Local School,S216,Approved/Enrolled,12.281428571428572,4.52,3.9978571428571428,0.8507142857142856,14,02,NA,NA,NA,92
4.4,3.6666666666666665,3.5,791.0503,FrScA-S216-01,75.16930023,FrScA,Learning Preference of the Student,S216,Approved/Enrolled,14.444102564102565,6.913076923076923,6.7907692307692304,1.0666666666666667,39,01,NA,NA,NA,92.02564102564102
3,2,3,1428.0167,OcnA-S216-01,75.99497487,OcnA,Course Unavailable at Local School,S216,Approved/Enrolled,16.335,7.28,5.2316666666666665,0.44,6,01,NA,NA,NA,58.333333333333336
4,4.666666666666667,2.5,245.2834,OcnA-S216-01,3.433835846,OcnA,Course Unavailable at Local School,S216,Approved/Enrolled,10.71,3.57,1.79,0,1,01,NA,NA,NA,56
4.4,3,3.5,3140.7669,OcnA-S216-01,81.50753769,OcnA,Course Unavailable at Local School,S216,Approved/Enrolled,17.008333333333333,6.1075,4.263333333333334,0.5508333333333333,12,01,NA,NA,NA,234.91666666666666
5,3.6666666666666665,5,1705.1165,FrScA-S216-01,73.13769752,FrScA,Course Unavailable at Local School,S216,Approved/Enrolled,14.19923076923077,10.245128205128205,7.223589743589743,0.6205128205128205,39,01,NA,NA,NA,51.1025641025641
4,4,3,258.35,AnPhA-S216-01,10.6608,AnPhA,Course Unavailable at Local School,S216,Approved/Enrolled,11.52,6.9816666666666665,7.131666666666667,0,6,01,NA,NA,NA,61
4.6,3,2,821.9161,OcnA-S216-01,66.73366834,OcnA,Course Unavailable at Local School,S216,Approved/Enrolled,13.626153846153846,8.03,4.4192307692307695,1.57,13,01,NA,NA,NA,54
3.6,3,3,8870.8833,OcnA-S216-01,96.79731993,OcnA,Course Unavailable at Local School,S216,Approved/Enrolled,15.7475,6.842083333333333,4.30375,0.8683333333333333,24,01,NA,NA,NA,87.66666666666667
4.2,3,3,1122.5334,FrScA-S216-01,68.84875847,FrScA,Course Unavailable at Local School,S216,Approved/Enrolled,14.53375,5.9783333333333335,4.9925,0.815,24,01,NA,NA,NA,66.16666666666667
5,4.333333333333333,3.5,4438.7165,AnPhA-S216-01,87.3024,AnPhA,Scheduling Conflict,S216,Approved/Enrolled,11.354482758620689,6.288620689655173,2.4755172413793103,0.6886206896551724,29,01,NA,NA,NA,86.58620689655173
4.8,3.3333333333333335,3.5,2414.5498,FrScA-S216-01,96.38826185,FrScA,Course Unavailable at Local School,S216,Approved/Enrolled,15.342325581395349,4.310697674418605,4.213255813953489,0.6986046511627907,43,01,NA,NA,NA,83.86046511627907
5,5,3.5,764.1668,AnPhA-S216-01,70.4149328,AnPhA,Course Unavailable at Local School,S216,Approved/Enrolled,7.285882352941177,5.08764705882353,4.17,0.5847058823529412,17,01,NA,NA,NA,59.35294117647059
3.4,2.3333333333333335,3,955.3,FrScA-S216-01,40.97065463,FrScA,Course Unavailable at Local School,S216,Approved/Enrolled,12.908999999999999,9.0195,10.6705,0.5785,20,01,NA,NA,NA,52.1
5,5,5,3547.0667,AnPhA-S216-01,69.6682672,AnPhA,Other,S216,Approved/Enrolled,11.284375,6.3625,5.718125,1.493125,16,01,NA,NA,NA,47.125
4,4,3,57.6666,OcnA-S216-02,2.931323283,OcnA,Course Unavailable at Local School,S216,Approved/Enrolled,12.7,4.88,2.9299999999999997,0,2,02,NA,NA,NA,77
5,5,4.5,1904.1662,AnPhA-S216-02,73.6608,AnPhA,Other,S216,Approved/Enrolled,10.533333333333333,7.687222222222222,3.641111111111111,1.008888888888889,18,02,NA,NA,NA,83.66666666666667
4.4,4.333333333333333,3.5,2288.5835,AnPhA-S216-02,69.8808,AnPhA,Course Unavailable at Local School,S216,Approved/Enrolled,11.577,8.001,5.848,0.209,20,02,NA,NA,NA,44.1
4.8,3.6666666666666665,4,1242.6,OcnA-S216-01,55.77554439,OcnA,Course Unavailable at Local School,S216,Approved/Enrolled,19.462,5.836,2.044,0.894,5,01,NA,NA,NA,93.8
4,3.6666666666666665,3.5,2415.2493,PhysA-S216-01,95.41666667,PhysA,Scheduling Conflict,S216,Approved/Enrolled,17.90888888888889,4.515,4.1322222222222225,0.5933333333333334,18,01,NA,NA,NA,89.5
4.2,3.6666666666666665,3.5,2182.8836,FrScA-S216-01,95.03386005,FrScA,Other,S216,Approved/Enrolled,13.698780487804878,4.709512195121952,4.932682926829268,0.8251219512195122,41,01,NA,NA,NA,72.09756097560975
5,5,5,2999.9832,AnPhA-S216-01,95.6208,AnPhA,Course Unavailable at Local School,S216,Approved/Enrolled,8.633846153846154,7.836538461538462,6.484615384615385,0.6465384615384615,26,01,NA,NA,NA,67.53846153846153
5,3.6666666666666665,4,2773.6164,AnPhA-S216-02,71.52,AnPhA,Other,S216,Approved/Enrolled,10.277777777777779,7.275555555555556,10.78111111111111,1.5516666666666667,18,02,NA,NA,NA,81.11111111111111
5,5,3.5,322.9502,AnPhA-S216-02,14.5408,AnPhA,Other,S216,Approved/Enrolled,12.123333333333335,5.2716666666666665,4.098333333333334,0.25333333333333335,6,02,NA,NA,NA,42.666666666666664
2.6,1.6666666666666667,2,2977.4502,FrScA-S216-01,76.74943567,FrScA,Course Unavailable at Local School,S216,Approved/Enrolled,16.932333333333332,7.389666666666667,5.381333333333333,0.5726666666666667,30,01,NA,NA,NA,63.766666666666666
5,4.666666666666667,4.5,3475.8,OcnA-S216-01,61.04187605,OcnA,Course Unavailable at Local School,S216,Approved/Enrolled,8.245714285714286,5.898571428571429,4.255714285714285,0.45571428571428574,14,01,NA,NA,NA,51.142857142857146
5,4.666666666666667,3,546.85,AnPhA-S216-01,NA,AnPhA,Course Unavailable at Local School,S216,Dropped,4.94,17.455,0.79,0.79,2,01,NA,NA,NA,129.5
4,2,3.5,1113.2168,FrScA-S216-01,92.0993228,FrScA,Course Unavailable at Local School,S216,Approved/Enrolled,13.75051282051282,5.418461538461538,6.792820512820513,0.5207692307692308,39,01,NA,NA,NA,66.02564102564102
3.8,3.6666666666666665,2.5,237.3,AnPhA-S216-02,NA,AnPhA,Learning Preference of the Student,S216,Dropped,8.203333333333333,12.31,7.715,1.1116666666666666,6,02,NA,NA,NA,39.166666666666664
4,4.666666666666667,3.5,609.7999,PhysA-S216-01,90.55555556,PhysA,Course Unavailable at Local School,S216,Approved/Enrolled,19.886499999999998,6.919,5.8695,0.7615,20,01,NA,NA,NA,76.2
5,3.6666666666666665,4,2689.4502,AnPhA-S216-01,91.3376,AnPhA,Other,S216,Approved/Enrolled,10.578695652173913,6.001304347826087,3.674782608695652,0.6956521739130435,23,01,NA,NA,NA,81.43478260869566
4.6,2,4,1613.3166,FrScA-S216-01,91.87358916,FrScA,Other,S216,Approved/Enrolled,14.744848484848484,4.922121212121212,4.532121212121212,1.2354545454545454,33,01,NA,NA,NA,48.75757575757576
5,4.333333333333333,4.5,3368.0167,OcnA-S216-02,92.28978224,OcnA,Course Unavailable at Local School,S216,Approved/Enrolled,15.831428571428571,6.14,3.827142857142857,1.87,14,02,NA,NA,NA,87.78571428571429
4.6,3.6666666666666665,4,224.7166,OcnA-S216-02,93.43048576,OcnA,Learning Preference of the Student,S216,Approved/Enrolled,15.847058823529412,6.620588235294117,3.9058823529411764,1.7005882352941177,17,02,NA,NA,NA,110.58823529411765
5,5,5,1089.9667,AnPhA-S216-02,76.6304,AnPhA,Learning Preference of the Student,S216,Approved/Enrolled,13.752380952380951,6.871428571428571,3.5961904761904764,1.2047619047619047,21,02,NA,NA,NA,96.28571428571429
5,4,4,1232.8665,FrScA-S216-01,42.0993228,FrScA,Other,S216,Approved/Enrolled,11.846923076923076,4.470769230769231,3.103076923076923,0.9315384615384615,13,01,NA,NA,NA,37
5,5,4.5,1038.0003,FrScA-S216-02,68.17155756,FrScA,Course Unavailable at Local School,S216,Approved/Enrolled,18.085416666666667,6.601666666666667,4.60875,0.7679166666666666,24,02,NA,NA,NA,44.875
4.2,5,3,193.0498,FrScA-S216-01,36.79458239,FrScA,Course Unavailable at Local School,S216,Approved/Enrolled,12.36304347826087,4.378695652173913,8.164347826086956,0.5695652173913044,23,01,NA,NA,NA,55.30434782608695
5,5,4.5,451.8001,OcnA-S216-01,42.41541039,OcnA,Other,S216,Approved/Enrolled,16.578333333333333,10.596666666666666,5.626666666666667,0,6,01,NA,NA,NA,35
3.2,2.3333333333333335,NA,1591.2504,OcnA-S216-01,22.97319933,OcnA,Course Unavailable at Local School,S216,Approved/Enrolled,17.184,6.596,4.024,0.728,5,01,NA,NA,NA,64.4
4.6,4.333333333333333,3,4284.4003,AnPhA-S216-01,72.3008,AnPhA,Other,S216,Approved/Enrolled,8.515217391304347,9.732173913043479,6.19695652173913,0.288695652173913,23,01,NA,NA,NA,77.30434782608695
3.6,4.666666666666667,2.5,2201.5503,PhysA-S216-01,90.55555556,PhysA,Other,S216,Approved/Enrolled,20.733684210526317,6.328947368421052,5.952105263157895,0.7989473684210526,19,01,NA,NA,NA,47.21052631578947
4.6,4.666666666666667,3.5,1419.8,AnPhA-S216-01,40.4533328,AnPhA,Scheduling Conflict,S216,Approved/Enrolled,9.61,11.515,3.97,0,2,01,NA,NA,NA,50
4.6,5,4.5,2915.5167,AnPhA-S216-01,84.4474672,AnPhA,Other,S216,Approved/Enrolled,7.3575,7.0575,5.0195,0.656,20,01,NA,NA,NA,63.15
4.4,5,3.5,3789.3996,AnPhA-S216-01,66.7525328,AnPhA,Course Unavailable at Local School,S216,Approved/Enrolled,11.575384615384616,7.395384615384615,7.046538461538462,0.8892307692307692,26,01,NA,NA,NA,46.5
4.8,4.333333333333333,4,4013.3999,AnPhA-S216-01,72.888,AnPhA,Course Unavailable at Local School,S216,Approved/Enrolled,11.2145,9.615,4.9935,0.1235,20,01,NA,NA,NA,30.3
4,3,3.5,2111.0837,OcnA-S216-02,87.12730318,OcnA,Course Unavailable at Local School,S216,Approved/Enrolled,16.835,6.7975,5.9225,0.9455,20,02,NA,NA,NA,83.8
4,3.3333333333333335,3,981.7835,FrScA-S216-01,66.93002257,FrScA,Course Unavailable at Local School,S216,Approved/Enrolled,10.141666666666667,2.353333333333333,5.010833333333333,0.08833333333333333,12,01,NA,NA,NA,86.66666666666667
NA,3.3333333333333335,3.5,4466.367,AnPhA-S216-01,76.5749312,AnPhA,Course Unavailable at Local School,S216,Approved/Enrolled,11.4532,8.3164,4.0156,0.7332,25,01,NA,NA,NA,73
3.6,3.3333333333333335,3,644.2667,BioA-S216-01,82.29946524,BioA,Scheduling Conflict,S216,Approved/Enrolled,13.733333333333334,8.306666666666667,2.7199999999999998,3.8833333333333333,3,01,NA,NA,NA,119
3.8,3.6666666666666665,3,88.5167,FrScA-S216-01,0.902934537,FrScA,Course Unavailable at Local School,S216,Approved/Enrolled,NA,NA,NA,NA,NA,01,NA,NA,NA,NA
3.2,2.6666666666666665,2,4034.7502,BioA-S216-01,88.57754011,BioA,Course Unavailable at Local School,S216,Approved/Enrolled,14.665,7.406666666666666,3.3024999999999998,0.5375,12,01,NA,NA,NA,133.58333333333334
3.4,3.3333333333333335,2.5,1886.3334,OcnA-S216-01,68.44053601,OcnA,Course Unavailable at Local School,S216,Approved/Enrolled,13.605384615384615,7.66,5.5407692307692304,2.080769230769231,13,01,NA,NA,NA,38.15384615384615
4.2,3,3.5,1823.8667,FrScA-S216-01,94.58239278,FrScA,Course Unavailable at Local School,S216,Approved/Enrolled,14.128823529411765,5.696176470588235,5.216176470588235,1.0338235294117648,34,01,NA,NA,NA,71.88235294117646
4.8,4.666666666666667,4.5,163.6832,OcnA-S216-01,NA,OcnA,Course Unavailable at Local School,S216,Dropped,14.75,3.28,4.92,1.64,1,01,NA,NA,NA,61
4.8,3.3333333333333335,4,3122.9167,FrScA-S216-01,95.93679458,FrScA,Course Unavailable at Local School,S216,Approved/Enrolled,14.797619047619047,5.5633333333333335,4.349047619047619,0.7916666666666666,42,01,NA,NA,NA,111.5952380952381
3.6,3,2.5,3003.6162,OcnA-S216-01,91.968174200000007,OcnA,Course Unavailable at Local School,S216,Approved/Enrolled,12.503636363636364,8.287727272727272,5.329545454545454,1.2818181818181817,22,01,NA,NA,NA,55.86363636363637
4,3.6666666666666665,3,1929.4,OcnA-S216-02,39.41038526,OcnA,Other,S216,Approved/Enrolled,14.81,7.536153846153846,3.02,0.8661538461538462,13,02,NA,NA,NA,44.92307692307692
4,2.6666666666666665,2.5,1133.2169,FrScA-S216-01,75.50790068,FrScA,Learning Preference of the Student,S216,Approved/Enrolled,17.884761904761906,5.530952380952381,2.942857142857143,0.6685714285714286,21,01,NA,NA,NA,82.14285714285714
3.8,3,3,2670.7669,AnPhA-S216-01,74.1874672,AnPhA,Learning Preference of the Student,S216,Approved/Enrolled,10.852307692307692,8.506923076923076,4.414615384615384,0.4684615384615385,13,01,NA,NA,NA,79.3076923076923
5,5,4,1937.4333,AnPhA-S216-02,86.534932800000007,AnPhA,Course Unavailable at Local School,S216,Approved/Enrolled,13.5075,5.7025,4.4279166666666665,1.91375,24,02,NA,NA,NA,57.541666666666664
4.6,4,4,960.2998,OcnA-S216-02,80.97822446,OcnA,Course Unavailable at Local School,S216,Approved/Enrolled,17.41090909090909,7.616363636363636,4.966363636363636,2.4072727272727272,11,02,NA,NA,NA,52.90909090909091
4.2,3.3333333333333335,3,1276.7667,FrScA-S216-02,89.61625282,FrScA,Course Unavailable at Local School,S216,Approved/Enrolled,16.01075,7.33775,6.25075,0.58725,40,02,NA,NA,NA,57.325
5,3.6666666666666665,3,2111.8333,FrScA-S216-02,90.74492099,FrScA,Course Unavailable at Local School,S216,Approved/Enrolled,15.622857142857143,3.6214285714285714,3.976,1.3091428571428572,35,02,NA,NA,NA,59.57142857142857
5,5,5,3542.5501,AnPhA-S216-01,67.9248,AnPhA,Course Unavailable at Local School,S216,Approved/Enrolled,9.76578947368421,6.427368421052631,3.8373684210526315,0.2163157894736842,19,01,NA,NA,NA,61.526315789473685
